N,E
22,0.330392
22,0.356092
22,0.365972
22,0.353564
22,0.359608
22,0.359080
22,0.379263
22,0.409644
22,0.437507
22,0.442089
22,0.456870
22,0.439143
22,0.480800
22,0.484890
22,0.459628
22,0.432328
22,0.416210
22,0.405003
22,0.379222
22,0.343323
22,0.363788
22,0.361296
22,0.336473
23,0.337263
23,0.323425
23,0.295121
24,0.275196
24,0.278144
24,0.310094
24,0.334687
24,0.319339
24,0.330893
24,0.348562
24,0.342685
24,0.333359
24,0.357493
24,0.362469
24,0.375635
24,0.408677
23,0.346424
23,0.379237
23,0.382839
23,0.410483
23,0.446007
24,0.464817
23,0.369268
23,0.423705
23,0.427165
23,0.450718
23,0.452709
23,0.464210
23,0.470329
23,0.449805
23,0.461501
23,0.473034
24,0.447666
24,0.436255
24,0.444411
24,0.435048
24,0.463501
24,0.477365
24,0.477302
24,0.467643
24,0.492264
24,0.472691
24,0.454459
24,0.460172
25,0.470216
25,0.459963
25,0.476622
25,0.499650
25,0.511877
25,0.498720
25,0.494211
25,0.491943
25,0.480733
25,0.492146
25,0.516118
25,0.502172
25,0.469047
25,0.462660
25,0.471145
26,0.495010
25,0.429824
25,0.452374
25,0.436474
25,0.470848
25,0.474451
25,0.467244
25,0.427223
26,0.415315
26,0.452677
26,0.452474
26,0.450353
26,0.461998
26,0.487346
26,0.464465
26,0.464741
25,0.442580
25,0.430757
25,0.445841
25,0.430749
25,0.432809
25,0.434637
25,0.438649
25,0.446141
25,0.440480
25,0.441334
26,0.434974
26,0.410153
26,0.438243
26,0.450693
26,0.459183
26,0.474894
26,0.500652
26,0.485594
26,0.479175
26,0.483030
26,0.518673
26,0.525216
26,0.520928
26,0.523396
26,0.530125
26,0.532459
26,0.582726
26,0.552160
26,0.564672
26,0.580604
27,0.558069
27,0.550888
27,0.533506
27,0.513887
27,0.519542
27,0.529272
26,0.464347
26,0.484913
27,0.495709
27,0.507980
27,0.506968
27,0.500785
27,0.518915
27,0.530025
27,0.565948
27,0.545026
27,0.543342
27,0.537925
27,0.511719
26,0.488577
27,0.466065
26,0.389630
26,0.433025
26,0.434921
26,0.480947
26,0.455521
26,0.445642
26,0.459785
26,0.441611
26,0.407000
26,0.415633
26,0.417460
26,0.444803
26,0.424029
26,0.426446
26,0.439696
27,0.448582
28,0.469890
28,0.481110
28,0.460101
28,0.441728
28,0.479520
28,0.469989
29,0.472576
29,0.418564
29,0.445265
29,0.440483
29,0.433613
29,0.457733
29,0.472931
29,0.514571
29,0.497441
29,0.521729
29,0.504086
29,0.486604
28,0.377480
28,0.360719
29,0.357562
29,0.338284
29,0.359338
29,0.386403
28,0.392839
28,0.419523
28,0.455507
28,0.428415
28,0.417150
28,0.434547
28,0.435581
28,0.418774
27,0.352802
27,0.387782
27,0.379328
27,0.288552
27,0.287894
27,0.285351
27,0.261354
27,0.258862
27,0.274856
27,0.285910
27,0.308410
27,0.300699
27,0.328316
27,0.311180
27,0.342332
27,0.373395
27,0.360605
27,0.354409
27,0.341872
27,0.341669
27,0.356244
27,0.364794
27,0.378618
27,0.377991
27,0.337700
27,0.329850
27,0.333713
28,0.328912
28,0.317667
28,0.360086
28,0.348168
28,0.342802
28,0.363637
29,0.342183
29,0.345171
29,0.338597
29,0.335387
29,0.305119
29,0.294577
29,0.283946
29,0.270520
29,0.279366
29,0.283790
29,0.286768
29,0.298097
29,0.305333
29,0.317011
29,0.311144
29,0.332431
29,0.339903
29,0.361515
29,0.390511
29,0.381895
29,0.379333
29,0.401991
29,0.438470
29,0.435921
29,0.429449
30,0.387799
30,0.409189
30,0.429966
31,0.427836
31,0.437316
31,0.436637
31,0.440980
31,0.430846
31,0.447358
31,0.485343
31,0.481611
31,0.478002
31,0.502895
31,0.509497
31,0.505720
31,0.491143
31,0.492601
32,0.462624
32,0.467957
31,0.441850
31,0.471549
31,0.463342
31,0.480033
31,0.472974
31,0.463437
31,0.463463
31,0.451404
31,0.464748
31,0.474535
31,0.498438
31,0.531058
31,0.496674
31,0.471428
31,0.467996
31,0.480066
31,0.456359
31,0.475386
31,0.485681
31,0.517157
31,0.524523
31,0.537082
31,0.520183
31,0.493285
31,0.521428
31,0.538401
31,0.550097
31,0.551750
31,0.577632
31,0.595762
31,0.625019
31,0.647108
31,0.690397
31,0.697899
31,0.707659
31,0.701391
31,0.707185
31,0.703290
31,0.699888
31,0.674747
31,0.668780
31,0.670579
31,0.672109
31,0.701065
31,0.714150
31,0.738137
31,0.753550
31,0.758279
30,0.689333
30,0.777291
30,0.783947
30,0.784961
29,0.724164
28,0.669113
28,0.732036
28,0.734486
28,0.792816
28,0.784773
29,0.717792
29,0.690127
29,0.664045
29,0.660268
30,0.682738
30,0.639195
30,0.608907
30,0.578182
30,0.572362
30,0.537724
30,0.507360
30,0.535685
30,0.544295
30,0.530566
30,0.577642
30,0.583952
31,0.559499
31,0.534734
30,0.371260
30,0.386892
30,0.402196
31,0.376502
31,0.412044
31,0.438895
31,0.453682
31,0.465278
31,0.448425
31,0.443344
31,0.431007
31,0.448572
31,0.480499
31,0.472637
31,0.468721
31,0.446517
31,0.456679
31,0.430626
31,0.454106
31,0.457242
31,0.464654
31,0.451423
31,0.435912
31,0.450371
31,0.469536
31,0.447198
31,0.435068
32,0.439158
32,0.352352
32,0.351039
32,0.325863
32,0.315019
32,0.311193
31,0.216481
31,0.235992
31,0.248083
31,0.236676
31,0.237109
31,0.251865
31,0.249264
31,0.266979
31,0.281204
31,0.304101
31,0.290250
31,0.292303
31,0.319223
31,0.325444
31,0.337451
31,0.356018
31,0.360225
31,0.370902
31,0.369710
31,0.364665
31,0.357710
31,0.352872
31,0.357975
31,0.370125
31,0.375029
31,0.357035
31,0.343777
31,0.341024
31,0.332980
31,0.332784
31,0.323248
31,0.301787
31,0.321542
31,0.350386
31,0.360198
31,0.363667
31,0.365093
32,0.352055
32,0.324389
32,0.326933
32,0.329548
32,0.335188
32,0.356107
32,0.371890
32,0.371309
32,0.370798
32,0.361525
32,0.345483
32,0.355109
32,0.379153
31,0.366524
31,0.397160
31,0.412438
31,0.423707
31,0.399036
31,0.400879
30,0.339325
30,0.360067
30,0.373807
29,0.343443
29,0.377148
28,0.244045
28,0.255224
28,0.274240
28,0.269011
28,0.287632
28,0.294487
28,0.295292
28,0.273428
27,0.211628
27,0.231921
27,0.251600
27,0.301815
27,0.297883
27,0.304462
27,0.289742
27,0.303125
27,0.329768
27,0.356109
27,0.366338
28,0.354827
28,0.348594
28,0.383339
28,0.399102
28,0.401351
28,0.401623
28,0.423946
28,0.433670
28,0.429649
29,0.454181
29,0.466719
29,0.465828
28,0.374967
28,0.350661
28,0.314696
28,0.330110
28,0.326937
28,0.341201
28,0.360088
28,0.375437
28,0.352173
28,0.351653
28,0.356017
28,0.359002
28,0.362758
28,0.350257
28,0.353078
27,0.253638
27,0.349955
28,0.354670
28,0.358510
28,0.367407
28,0.352639
28,0.361094
28,0.377888
28,0.404780
28,0.421205
28,0.445652
28,0.476920
28,0.478781
28,0.457800
28,0.441720
28,0.419793
28,0.418475
28,0.420014
28,0.428466
28,0.404234
28,0.382472
29,0.356204
29,0.373567
29,0.389225
29,0.393361
29,0.403668
29,0.402024
29,0.387393
28,0.290200
28,0.300012
28,0.321937
28,0.316555
28,0.293860
28,0.330006
28,0.332990
28,0.330038
28,0.333341
28,0.332566
28,0.351807
28,0.346525
29,0.345477
29,0.351725
29,0.345956
29,0.338900
29,0.330579
29,0.324727
30,0.345083
30,0.335355
30,0.337471
30,0.358660
30,0.378008
30,0.417731
30,0.420477
30,0.448654
30,0.465734
30,0.472025
30,0.487604
30,0.475159
30,0.450522
30,0.430758
30,0.427555
30,0.456452
30,0.478581
30,0.460329
30,0.419585
30,0.424735
30,0.445640
30,0.444605
30,0.450788
30,0.473846
30,0.444956
30,0.470512
30,0.460941
30,0.466659
30,0.444535
30,0.444313
30,0.443631
30,0.443663
30,0.453785
30,0.475817
30,0.464952
30,0.479237
30,0.519466
30,0.517749
30,0.508078
30,0.468361
30,0.441005
30,0.421648
30,0.435970
30,0.453633
30,0.472653
29,0.424711
29,0.473425
29,0.467415
29,0.481751
29,0.431704
29,0.448338
28,0.355422
28,0.356125
28,0.363662
28,0.389433
28,0.399802
28,0.409464
27,0.309808
27,0.321406
27,0.333516
27,0.327306
27,0.334792
28,0.316896
28,0.332764
28,0.342731
28,0.349784
27,0.331776
25,0.237814
25,0.221156
25,0.250391
25,0.271483
25,0.295991
25,0.297009
25,0.320578
25,0.314984
25,0.339493
25,0.346609
25,0.382327
25,0.386425
26,0.391416
26,0.395991
26,0.400099
26,0.419007
26,0.403405
26,0.430951
26,0.471502
26,0.490818
26,0.478559
26,0.472382
27,0.453130
27,0.431182
27,0.442606
27,0.459808
27,0.485569
27,0.506219
27,0.523167
28,0.511510
27,0.485802
27,0.468584
27,0.458058
27,0.475693
27,0.498263
27,0.477396
27,0.491374
29,0.496985
29,0.482781
29,0.515230
30,0.498105
29,0.336001
29,0.415921
29,0.428261
29,0.457513
29,0.471090
29,0.490117
29,0.494910
28,0.475508
29,0.515615
29,0.511807
29,0.511964
29,0.536945
28,0.472183
28,0.462161
28,0.462028
28,0.500172
28,0.475189
28,0.461969
28,0.455789
28,0.421914
28,0.441001
28,0.436191
29,0.440165
29,0.456135
29,0.461959
29,0.461018
29,0.476386
29,0.489404
29,0.476496
28,0.389770
28,0.419720
28,0.405840
28,0.419234
28,0.398747
28,0.387495
28,0.377746
28,0.382267
28,0.404127
28,0.417145
28,0.407321
28,0.457965
28,0.479029
27,0.406860
28,0.409382
28,0.429398
28,0.454937
28,0.465277
28,0.485463
28,0.483382
29,0.477836
29,0.500542
29,0.501915
29,0.526423
29,0.538054
29,0.513106
29,0.499862
29,0.499542
29,0.483317
29,0.463567
29,0.432081
29,0.444023
28,0.448831
28,0.474059
28,0.480878
28,0.499987
28,0.507099
28,0.535297
28,0.560417
29,0.534196
29,0.538328
29,0.550602
30,0.521693
30,0.539763
31,0.555725
31,0.566197
31,0.586681
31,0.566819
31,0.587000
31,0.570387
31,0.538205
31,0.526554
31,0.544881
31,0.549581
31,0.593022
31,0.620993
31,0.603225
31,0.627969
31,0.660839
31,0.665095
31,0.664436
31,0.679769
31,0.685023
31,0.703040
31,0.691599
31,0.688098
31,0.687959
31,0.710545
31,0.721144
31,0.738806
31,0.728655
31,0.734602
32,0.702468
32,0.702056
33,0.683896
33,0.650974
33,0.669740
33,0.697389
34,0.699210
33,0.547598
33,0.570365
33,0.580766
33,0.593715
33,0.597562
32,0.486197
32,0.528308
31,0.452010
30,0.444848
30,0.449545
31,0.436741
31,0.421941
32,0.419192
32,0.422458
32,0.425111
32,0.425535
32,0.436367
31,0.438480
31,0.450497
31,0.464867
32,0.439253
32,0.434423
32,0.438114
32,0.462360
32,0.459917
31,0.385746
31,0.397407
31,0.407484
32,0.394539
32,0.409715
32,0.432560
32,0.472537
32,0.463587
31,0.456595
31,0.447794
31,0.457608
31,0.442292
32,0.426969
32,0.443093
32,0.452762
31,0.449350
31,0.452738
32,0.460615
33,0.475509
33,0.478947
33,0.466751
32,0.443895
32,0.471016
32,0.470439
32,0.494759
32,0.470330
32,0.467984
32,0.462163
32,0.496311
32,0.500617
33,0.493186
33,0.481638
33,0.464185
33,0.506868
33,0.544520
33,0.530966
33,0.523574
34,0.541702
34,0.542569
34,0.504053
34,0.497862
34,0.521058
34,0.521108
34,0.505033
34,0.511059
34,0.511650
34,0.512593
34,0.531277
34,0.551422
34,0.534908
34,0.527170
35,0.509513
35,0.518099
35,0.510124
35,0.531050
36,0.530508
36,0.508828
36,0.527838
36,0.532607
36,0.518730
36,0.550761
36,0.571393
35,0.490602
35,0.491648
35,0.497856
34,0.495904
32,0.334026
32,0.343658
33,0.331079
33,0.336688
33,0.360552
33,0.380262
33,0.350257
35,0.315800
35,0.319477
35,0.328074
35,0.297966
35,0.310799
35,0.322334
35,0.329885
35,0.352618
35,0.294735
35,0.304240
35,0.317887
36,0.305321
36,0.313989
35,0.206116
35,0.310924
35,0.332426
35,0.324043
35,0.317888
35,0.309665
35,0.356449
35,0.356248
35,0.352266
35,0.358055
35,0.380127
35,0.373527
35,0.365886
35,0.358577
34,0.351433
34,0.350846
34,0.359154
34,0.362685
34,0.371696
34,0.372401
34,0.404517
34,0.399715
34,0.400467
34,0.422325
33,0.323024
33,0.341051
33,0.332535
33,0.314844
33,0.329067
33,0.318333
33,0.317190
33,0.338772
33,0.367882
33,0.406649
33,0.414205
33,0.428077
33,0.401137
33,0.415905
33,0.442540
33,0.443829
33,0.460065
32,0.362686
32,0.417774
32,0.433560
33,0.431351
33,0.416210
33,0.414373
32,0.387138
32,0.379034
33,0.356920
33,0.367126
34,0.402435
34,0.414305
35,0.417276
35,0.419504
35,0.431671
35,0.425699
35,0.420445
35,0.430543
35,0.419051
34,0.380657
34,0.374595
34,0.372006
34,0.398526
34,0.420499
34,0.399418
34,0.430804
34,0.419134
34,0.438828
34,0.437016
34,0.448922
34,0.450335
34,0.467536
34,0.476077
34,0.468382
34,0.470499
34,0.483157
34,0.483698
35,0.480603
35,0.492815
35,0.501893
35,0.502068
35,0.463811
35,0.449404
35,0.441523
35,0.440832
34,0.425844
34,0.409706
34,0.408833
34,0.422267
34,0.443140
35,0.439218
35,0.415530
35,0.384360
35,0.358434
35,0.376039
35,0.392352
35,0.366003
35,0.372033
34,0.369779
34,0.382228
34,0.408110
34,0.424885
33,0.360513
33,0.413217
34,0.395172
34,0.404953
34,0.411728
35,0.400040
35,0.418049
35,0.416741
35,0.420336
35,0.413932
35,0.404246
35,0.396742
35,0.409866
35,0.430408
35,0.438574
36,0.445430
36,0.420622
36,0.436866
36,0.463444
36,0.446823
36,0.479555
36,0.490622
36,0.505624
36,0.542066
36,0.511512
36,0.509800
36,0.502802
36,0.495202
36,0.493202
36,0.492182
36,0.492093
36,0.476913
36,0.487802
36,0.484046
36,0.470666
36,0.506555
36,0.501401
36,0.524690
36,0.537001
36,0.560047
36,0.570559
37,0.575860
37,0.588135
37,0.597849
37,0.608240
37,0.630926
37,0.641213
37,0.648030
37,0.621736
37,0.654736
37,0.660785
37,0.685504
37,0.710882
37,0.712487
37,0.714902
37,0.708808
37,0.723114
37,0.712590
38,0.696723
38,0.713864
38,0.730673
38,0.708558
38,0.699872
38,0.701019
38,0.733176
38,0.751860
37,0.711211
38,0.705496
38,0.720564
38,0.690921
38,0.724563
38,0.727593
38,0.735361
38,0.738035
38,0.739216
38,0.714267
40,0.679026
40,0.681160
40,0.717081
40,0.762280
41,0.777393
41,0.761040
42,0.761170
43,0.742173
43,0.667513
43,0.681575
43,0.704351
43,0.702635
43,0.690250
43,0.701856
43,0.697543
43,0.723140
43,0.736037
43,0.781018
44,0.749313
44,0.773593
44,0.780221
44,0.730667
44,0.733586
43,0.706207
43,0.680050
43,0.700371
43,0.714302
43,0.747963
43,0.757429
43,0.761137
44,0.773912
44,0.790928
44,0.779764
45,0.796397
45,0.769849
44,0.734347
44,0.759679
43,0.732024
43,0.729468
43,0.726506
43,0.733654
42,0.578726
42,0.579793
42,0.582574
42,0.613526
43,0.615171
43,0.624325
43,0.633103
42,0.494551
42,0.565989
42,0.568418
41,0.478592
41,0.510170
41,0.525347
41,0.529959
41,0.521407
41,0.533547
41,0.557307
41,0.552375
42,0.552202
42,0.524445
42,0.551703
42,0.538885
42,0.544999
42,0.535551
42,0.549285
42,0.579607
41,0.559730
41,0.580565
41,0.562366
41,0.578809
42,0.580945
42,0.582325
41,0.528473
41,0.566558
41,0.553781
41,0.518939
41,0.497466
41,0.524436
41,0.540393
41,0.548750
41,0.570677
41,0.545667
41,0.546832
40,0.473002
40,0.487698
39,0.445375
39,0.427874
39,0.420966
39,0.415033
39,0.424800
39,0.421452
39,0.434073
38,0.300313
38,0.301783
38,0.296172
38,0.302793
38,0.303161
38,0.321278
38,0.323732
39,0.311181
39,0.303621
39,0.299236
39,0.294801
38,0.248788
38,0.275921
38,0.273975
38,0.272217
38,0.272753
38,0.280113
38,0.272965
38,0.290680
38,0.301954
38,0.306071
38,0.299934
38,0.308219
38,0.321157
38,0.320809
38,0.337389
38,0.329842
38,0.347009
38,0.360262
38,0.376061
38,0.369041
37,0.325461
37,0.344154
37,0.355566
37,0.369409
37,0.396992
37,0.406793
37,0.397402
37,0.407960
37,0.413620
37,0.413410
36,0.386896
37,0.380076
37,0.363822
35,0.336944
35,0.345907
34,0.267496
34,0.287592
34,0.273569
34,0.293569
34,0.291216
34,0.293121
34,0.298462
34,0.288299
34,0.318301
35,0.314329
35,0.318090
35,0.328873
35,0.310318
35,0.330059
35,0.328076
35,0.359864
35,0.391894
35,0.429193
35,0.435737
34,0.430987
34,0.462687
34,0.468805
34,0.455017
34,0.451556
34,0.441650
34,0.455087
34,0.453512
34,0.449299
34,0.458075
34,0.447345
36,0.414456
36,0.420108
36,0.404797
36,0.433687
36,0.435374
35,0.373337
35,0.352306
35,0.355992
35,0.356351
35,0.359899
35,0.352831
35,0.350574
35,0.358224
34,0.331211
34,0.344506
34,0.375304
33,0.355427
33,0.351535
33,0.342122
33,0.340938
33,0.367040
33,0.379096
34,0.364723
34,0.364892
34,0.371798
34,0.380421
34,0.356198
35,0.379569
35,0.372380
35,0.363107
35,0.381274
35,0.412455
35,0.425684
36,0.416874
37,0.413673
37,0.404369
37,0.429715
37,0.452670
37,0.491659
37,0.512323
37,0.522793
37,0.515740
37,0.530989
37,0.540456
36,0.497827
36,0.537166
35,0.500279
35,0.520787
35,0.554587
35,0.529405
34,0.496494
34,0.516724
34,0.530948
34,0.530750
34,0.535115
34,0.517999
34,0.523682
35,0.557448
35,0.539420
35,0.539597
35,0.563487
35,0.592555
35,0.624858
35,0.647458
35,0.651098
35,0.663847
36,0.618507
36,0.613722
36,0.628390
36,0.660368
36,0.675234
36,0.627303
36,0.620770
35,0.553129
35,0.586253
35,0.582705
35,0.592059
35,0.580603
37,0.568934
37,0.578610
37,0.606247
37,0.594242
37,0.591782
36,0.613901
36,0.618317
36,0.629061
36,0.676183
36,0.654972
36,0.676272
36,0.703594
37,0.665320
38,0.669902
38,0.685154
38,0.711774
38,0.722435
38,0.702930
37,0.679267
38,0.696058
38,0.706075
38,0.738707
38,0.770328
38,0.781654
38,0.768980
38,0.771610
38,0.768579
37,0.694263
37,0.714496
37,0.734879
37,0.731297
37,0.685238
38,0.690208
37,0.623849
37,0.663321
37,0.667164
36,0.659436
36,0.649723
36,0.649068
35,0.578380
36,0.612105
36,0.659542
36,0.666808
37,0.669811
37,0.676226
37,0.675562
37,0.659147
37,0.674717
37,0.662084
38,0.654312
37,0.667016
37,0.694514
37,0.711191
37,0.730537
36,0.657044
37,0.677682
37,0.696914
36,0.576931
36,0.569342
36,0.613152
36,0.621388
36,0.551461
36,0.536735
36,0.530802
36,0.564092
36,0.579736
36,0.558114
36,0.585759
35,0.515491
34,0.450837
34,0.426719
34,0.429897
33,0.357915
33,0.347455
33,0.357557
33,0.372036
33,0.383519
33,0.421682
33,0.417869
33,0.408103
33,0.416606
33,0.437000
33,0.453551
33,0.424832
33,0.429867
33,0.447836
33,0.463369
33,0.460006
33,0.457914
33,0.494405
33,0.512969
33,0.496223
33,0.491246
33,0.471227
34,0.506695
34,0.504201
34,0.529106
34,0.512931
34,0.535293
34,0.532999
35,0.533660
35,0.555448
34,0.481358
33,0.499198
33,0.525485
33,0.497625
33,0.500633
33,0.490253
33,0.492609
33,0.503028
33,0.533821
33,0.535534
33,0.562934
32,0.504616
32,0.555437
32,0.576001
32,0.546536
32,0.558250
32,0.538712
32,0.535075
32,0.531263
33,0.519971
32,0.494452
32,0.518272
32,0.538110
32,0.543947
32,0.556459
32,0.586397
32,0.596458
32,0.600995
33,0.565638
33,0.560575
33,0.598386
33,0.604330
34,0.556335
35,0.551501
34,0.540991
35,0.530767
36,0.501312
36,0.500289
35,0.477209
35,0.506871
35,0.505517
35,0.521066
35,0.530707
35,0.551538
35,0.537270
35,0.528818
35,0.540811
35,0.544656
35,0.572924
35,0.610141
34,0.487866
34,0.559453
34,0.568287
33,0.505878
33,0.503152
33,0.509547
33,0.511297
33,0.543194
33,0.563782
33,0.567340
33,0.584289
33,0.564476
33,0.595925
33,0.630197
33,0.700433
33,0.726174
33,0.719467
33,0.718781
33,0.704360
33,0.696337
33,0.699533
33,0.705162
33,0.715797
33,0.728454
34,0.708090
34,0.698036
34,0.709765
35,0.718008
34,0.675194
34,0.710671
34,0.732351
34,0.742010
34,0.701668
34,0.703821
34,0.693717
34,0.740103
34,0.751479
34,0.767277
34,0.740416
34,0.738592
34,0.744368
34,0.743581
35,0.692832
35,0.682896
34,0.558008
34,0.583952
34,0.604694
34,0.620755
34,0.624884
33,0.598875
33,0.587946
33,0.594556
33,0.589256
33,0.597954
34,0.583348
35,0.581721
35,0.559869
35,0.597852
35,0.594544
35,0.610563
35,0.604646
36,0.590829
36,0.592584
36,0.609404
35,0.516358
36,0.586703
36,0.612196
36,0.652028
36,0.662531
36,0.584773
36,0.630930
35,0.490756
36,0.572756
36,0.550181
36,0.567216
36,0.600470
35,0.582981
35,0.586795
35,0.564186
35,0.564489
35,0.573944
35,0.577788
35,0.564709
35,0.534818
35,0.545213
35,0.556465
34,0.519243
34,0.550692
33,0.450250
33,0.476311
33,0.489262
33,0.487316
34,0.487091
34,0.503948
34,0.511253
34,0.508700
34,0.504591
34,0.498859
34,0.497884
34,0.498765
34,0.502779
34,0.467238
34,0.479060
35,0.476091
34,0.404624
34,0.392251
34,0.408580
34,0.407896
34,0.410837
34,0.410647
34,0.397706
34,0.406178
34,0.424697
34,0.405237
34,0.395284
34,0.397493
34,0.400129
34,0.385965
34,0.400129
34,0.394199
34,0.430175
34,0.441330
34,0.430552
34,0.422554
34,0.418133
34,0.388722
34,0.390182
35,0.402287
35,0.422241
36,0.409779
36,0.436311
36,0.446355
35,0.393003
35,0.448881
35,0.467138
35,0.469957
35,0.482297
35,0.498462
35,0.509495
35,0.523671
35,0.541356
34,0.479646
34,0.474854
33,0.422522
33,0.452080
33,0.471952
33,0.490381
33,0.502836
34,0.523851
34,0.543186
34,0.586248
34,0.555964
34,0.581800
34,0.567094
34,0.600081
34,0.595234
34,0.622407
34,0.619372
34,0.619488
34,0.619888
33,0.596875
34,0.589154
34,0.576222
35,0.548653
35,0.555879
35,0.581814
36,0.603888
36,0.619096
36,0.639975
37,0.663064
37,0.717403
37,0.754998
37,0.740884
37,0.740703
37,0.736599
37,0.766475
37,0.768645
37,0.763668
37,0.781208
37,0.759732
37,0.770290
37,0.773028
38,0.750784
38,0.767090
38,0.779647
37,0.714602
37,0.719546
37,0.722826
37,0.724327
37,0.750743
38,0.748872
38,0.750004
37,0.664969
37,0.706600
37,0.730086
37,0.736243
37,0.727689
37,0.730644
37,0.773741
38,0.745444
38,0.730707
37,0.727188
37,0.722757
37,0.737596
37,0.743969
37,0.721834
37,0.725959
37,0.711741
35,0.643284
34,0.632249
34,0.619709
34,0.616908
34,0.637001
34,0.657588
34,0.652600
34,0.631965
34,0.618837
34,0.631541
34,0.650668
34,0.698222
34,0.693422
34,0.701753
34,0.730626
34,0.743071
34,0.736743
33,0.727976
33,0.744503
34,0.735372
34,0.754141
34,0.729977
34,0.725128
33,0.649251
33,0.721300
33,0.704508
33,0.739022
33,0.698180
33,0.704261
33,0.740193
33,0.724308
33,0.719028
34,0.714471
34,0.696545
33,0.641778
33,0.651009
33,0.661050
33,0.664052
33,0.685294
33,0.682596
32,0.621876
32,0.688750
32,0.697599
32,0.676250
31,0.624823
31,0.639856
31,0.626817
32,0.633746
33,0.630105
33,0.623074
33,0.607991
33,0.598321
33,0.611478
33,0.612357
33,0.595067
33,0.621764
33,0.641853
33,0.654875
33,0.672882
33,0.665883
33,0.646871
33,0.659678
33,0.661174
33,0.667702
33,0.694047
35,0.644169
35,0.634211
34,0.498603
32,0.367666
32,0.384097
32,0.419932
32,0.414720
32,0.444058
32,0.459695
32,0.478184
32,0.468272
32,0.456759
32,0.480248
32,0.483836
33,0.472590
32,0.417491
32,0.412635
31,0.313694
30,0.331437
30,0.339891
30,0.356850
30,0.339064
30,0.361143
30,0.361411
30,0.354398
30,0.350291
30,0.362344
30,0.359010
30,0.365838
31,0.363866
31,0.372709
30,0.312642
30,0.336557
30,0.355342
30,0.372902
30,0.393741
30,0.432527
30,0.447688
30,0.454979
29,0.433617
29,0.456742
29,0.499024
29,0.478367
29,0.490249
29,0.492518
29,0.509671
29,0.505677
29,0.510993
29,0.500958
29,0.526965
29,0.477733
29,0.493507
29,0.496077
29,0.501504
29,0.479470
29,0.464787
29,0.458835
30,0.468423
30,0.503283
29,0.302690
29,0.292734
29,0.278506
29,0.269451
29,0.287359
29,0.308650
29,0.302643
29,0.314748
29,0.323390
29,0.326804
29,0.310080
29,0.347036
29,0.362366
29,0.373379
29,0.388931
29,0.379309
29,0.369786
29,0.345102
29,0.336460
29,0.344357
28,0.280466
28,0.298795
28,0.284866
28,0.295650
28,0.326548
28,0.324106
28,0.308036
28,0.326305
28,0.358749
28,0.376307
28,0.404234
28,0.398819
28,0.382148
28,0.389475
28,0.386375
28,0.392446
28,0.416630
27,0.378289
27,0.394393
27,0.397645
27,0.421383
27,0.429938
27,0.438065
27,0.435568
27,0.415902
27,0.395805
27,0.390450
27,0.376458
27,0.376496
27,0.387511
27,0.383400
27,0.380340
27,0.398094
27,0.419360
27,0.435394
28,0.444647
28,0.468816
28,0.489047
27,0.503588
27,0.517983
27,0.501162
27,0.494339
27,0.506966
26,0.405918
25,0.402250
25,0.428636
25,0.437204
26,0.432559
26,0.388603
26,0.350527
26,0.352389
26,0.327945
26,0.336145
26,0.336129
26,0.356512
26,0.361575
26,0.370880
26,0.337419
26,0.365678
26,0.361016
26,0.368385
26,0.375631
26,0.364079
26,0.366003
26,0.341958
26,0.314529
26,0.317346
26,0.315300
26,0.322423
26,0.329669
26,0.323008
26,0.356347
25,0.318381
25,0.344799
25,0.361431
25,0.358528
25,0.365622
24,0.294864
24,0.295807
23,0.237707
23,0.240091
23,0.260290
23,0.276715
23,0.291454
23,0.315706
23,0.319873
23,0.329340
22,0.314552
22,0.298544
22,0.291108
22,0.284801
22,0.290710
22,0.283820
22,0.273837
22,0.262294
22,0.244421
22,0.245095
22,0.202970
22,0.206841
22,0.207295
22,0.199861
22,0.225112
22,0.232838
22,0.223292
22,0.230947
22,0.217694
22,0.223678
22,0.259295
22,0.268005
22,0.305368
22,0.313859
22,0.337948
22,0.337203
22,0.325985
22,0.310733
22,0.317625
22,0.323681
22,0.316206
22,0.296115
22,0.319369
22,0.295278
22,0.298533
22,0.271934
22,0.275626
22,0.300697
22,0.303407
23,0.319740
23,0.308520
23,0.316598
23,0.317077
23,0.331972
23,0.335337
23,0.332701
23,0.341494
23,0.345816
23,0.354190
23,0.372215
24,0.391273
24,0.375039
24,0.381841
24,0.384274
24,0.400807
24,0.395674
24,0.378808
24,0.378809
24,0.358943
24,0.376176
24,0.347976
24,0.386943
24,0.396742
25,0.374451
25,0.382641
25,0.412937
25,0.380211
26,0.381344
26,0.406244
26,0.420412
25,0.411559
25,0.432464
25,0.432488
25,0.431311
25,0.433094
25,0.423598
25,0.409510
25,0.442222
26,0.463955
26,0.468393
26,0.484808
26,0.503008
26,0.489024
26,0.508393
26,0.527700
26,0.518853
26,0.494161
27,0.473290
27,0.460998
27,0.440147
27,0.442895
27,0.431052
27,0.430541
27,0.452060
27,0.448882
27,0.459229
27,0.513028
27,0.527198
27,0.564199
27,0.583878
27,0.575251
27,0.599791
27,0.600256
27,0.604499
27,0.628608
27,0.655489
27,0.640757
27,0.659372
28,0.608425
28,0.598632
28,0.599103
29,0.614216
31,0.612373
31,0.603950
31,0.631183
31,0.648570
30,0.567445
30,0.556307
30,0.536307
